Gmt time,Open,High,Low,Close,Volume
04.01.2017 03:00:00.000,1.04055,1.04080,1.03976,1.04051,5213.3301
04.01.2017 04:00:00.000,1.04052,1.04094,1.04025,1.04025,4356.3799
04.01.2017 05:00:00.000,1.04025,1.04092,1.04016,1.04067,3871.3601
04.01.2017 06:00:00.000,1.04066,1.04145,1.03992,1.04062,5035.1499
04.01.2017 07:00:00.000,1.04062,1.04213,1.04055,1.04172,10252.6396
04.01.2017 08:00:00.000,1.04171,1.04401,1.04152,1.04336,15991.2695
04.01.2017 09:00:00.000,1.04336,1.04454,1.04282,1.04379,12969.6904
04.01.2017 10:00:00.000,1.04379,1.04438,1.04271,1.04324,12716.9297
04.01.2017 11:00:00.000,1.04324,1.04450,1.04274,1.04313,11902.7695
04.01.2017 12:00:00.000,1.04313,1.04413,1.04233,1.04336,12023.2402
04.01.2017 13:00:00.000,1.04341,1.04460,1.04278,1.04391,12851.5098
04.01.2017 14:00:00.000,1.04392,1.04636,1.04366,1.04622,16514.3809
04.01.2017 15:00:00.000,1.04624,1.04806,1.04536,1.04763,19489.1504
04.01.2017 16:00:00.000,1.04762,1.04916,1.04716,1.04753,14638.5801
04.01.2017 17:00:00.000,1.04754,1.04839,1.04693,1.04718,7627.9902
04.01.2017 18:00:00.000,1.04718,1.04825,1.04675,1.04780,5407.0601
04.01.2017 19:00:00.000,1.04780,1.04998,1.04517,1.04663,17241.5996
04.01.2017 20:00:00.000,1.04662,1.04869,1.04637,1.04861,7910.9399
04.01.2017 21:00:00.000,1.04860,1.04952,1.04806,1.04889,4723.2998
04.01.2017 22:00:00.000,1.04889,1.04908,1.04821,1.04864,2136.0601
04.01.2017 23:00:00.000,1.04864,1.05013,1.04807,1.04971,3768.3301
05.01.2017 00:00:00.000,1.04968,1.05403,1.04961,1.05403,13729.8398
05.01.2017 01:00:00.000,1.05406,1.05406,1.05100,1.05194,9094.0996
05.01.2017 02:00:00.000,1.05193,1.05287,1.05112,1.05151,7714.4102
05.01.2017 03:00:00.000,1.05145,1.05272,1.05137,1.05203,6265.27
05.01.2017 04:00:00.000,1.05202,1.05287,1.05176,1.05262,4711.98
05.01.2017 05:00:00.000,1.05261,1.05635,1.05236,1.05414,10795.3096
05.01.2017 06:00:00.000,1.05414,1.05749,1.05405,1.05667,7991.6802
05.01.2017 07:00:00.000,1.05665,1.05685,1.05430,1.05595,12311.9902
05.01.2017 08:00:00.000,1.05594,1.05701,1.05046,1.05151,17546.0996
05.01.2017 09:00:00.000,1.05152,1.05235,1.05015,1.05047,14150.9805
05.01.2017 10:00:00.000,1.05046,1.05135,1.04875,1.04887,11284.5195
05.01.2017 11:00:00.000,1.04887,1.05012,1.04826,1.04934,10559.0898
05.01.2017 12:00:00.000,1.04934,1.05181,1.04918,1.05014,11215.7002
05.01.2017 13:00:00.000,1.05014,1.05425,1.04935,1.05306,21239.9004
05.01.2017 14:00:00.000,1.05304,1.05510,1.05279,1.05449,18206.4395
05.01.2017 15:00:00.000,1.05453,1.06089,1.05362,1.06024,27785.2109
05.01.2017 16:00:00.000,1.06026,1.06153,1.05859,1.05987,23365.7695
05.01.2017 17:00:00.000,1.05988,1.06012,1.05918,1.05983,11107.5898
05.01.2017 18:00:00.000,1.05987,1.06072,1.05907,1.05998,9786.5195
05.01.2017 19:00:00.000,1.06001,1.06011,1.05869,1.05918,7447.7998
05.01.2017 20:00:00.000,1.05918,1.05993,1.05886,1.05990,6038.96
05.01.2017 21:00:00.000,1.05992,1.06097,1.05990,1.06058,4100.9199
05.01.2017 22:00:00.000,1.06053,1.06079,1.05990,1.06017,1779.66
05.01.2017 23:00:00.000,1.06029,1.06129,1.06025,1.06039,5100.54
06.01.2017 00:00:00.000,1.06039,1.06070,1.05855,1.05902,8370.4805
06.01.2017 01:00:00.000,1.05903,1.05916,1.05758,1.05837,11108.9502
06.01.2017 02:00:00.000,1.05838,1.05933,1.05795,1.05873,7508.4702
06.01.2017 03:00:00.000,1.05872,1.05922,1.05801,1.05886,6780.0498
06.01.2017 04:00:00.000,1.05885,1.05912,1.05779,1.05803,6574.0601
06.01.2017 05:00:00.000,1.05803,1.05832,1.05766,1.05825,6790.9502
06.01.2017 06:00:00.000,1.05825,1.05880,1.05749,1.05789,6240.8501
06.01.2017 07:00:00.000,1.05790,1.05905,1.05741,1.05841,10102.4404
06.01.2017 08:00:00.000,1.05841,1.05979,1.05811,1.05936,10401.3799
06.01.2017 09:00:00.000,1.05935,1.06085,1.05866,1.06009,11400.6201
06.01.2017 10:00:00.000,1.06007,1.06075,1.05896,1.06060,9474.4404
06.01.2017 11:00:00.000,1.06060,1.06062,1.05836,1.05861,7950.6001
06.01.2017 12:00:00.000,1.05859,1.05868,1.05707,1.05797,9401.3496
06.01.2017 13:00:00.000,1.05799,1.06221,1.05394,1.05439,24772.8691
06.01.2017 14:00:00.000,1.05442,1.05690,1.05355,1.05582,21392.8301
06.01.2017 15:00:00.000,1.05582,1.05827,1.05489,1.05730,17958.6602
06.01.2017 16:00:00.000,1.05732,1.05825,1.05510,1.05586,14611.5195
06.01.2017 17:00:00.000,1.05586,1.05618,1.05357,1.05496,10575.6396
06.01.2017 18:00:00.000,1.05496,1.05519,1.05252,1.05258,9280.8496
06.01.2017 19:00:00.000,1.05259,1.05342,1.05250,1.05310,6848.77
06.01.2017 20:00:00.000,1.05315,1.05354,1.05276,1.05343,5414.98
06.01.2017 21:00:00.000,1.05345,1.05355,1.05290,1.05290,3065.8899
08.01.2017 22:00:00.000,1.05300,1.05341,1.05292,1.05323,1004.91
08.01.2017 23:00:00.000,1.05321,1.05358,1.05260,1.05294,4510.1899
09.01.2017 00:00:00.000,1.05294,1.05358,1.05224,1.05350,6551.8999
09.01.2017 01:00:00.000,1.05352,1.05445,1.05344,1.05419,6413.8301
09.01.2017 02:00:00.000,1.05421,1.05424,1.05324,1.05324,5437.4102
09.01.2017 03:00:00.000,1.05324,1.05348,1.05263,1.05297,5355.7402
09.01.2017 04:00:00.000,1.05299,1.05299,1.05236,1.05262,5974.0601
09.01.2017 05:00:00.000,1.05263,1.05321,1.05166,1.05237,7267.8999
09.01.2017 06:00:00.000,1.05238,1.05366,1.05190,1.05329,5642.3501
09.01.2017 07:00:00.000,1.05329,1.05412,1.05291,1.05372,10397.25
09.01.2017 08:00:00.000,1.05373,1.05559,1.05346,1.05482,13524.1602
09.01.2017 09:00:00.000,1.05480,1.05521,1.05234,1.05245,17299.0996
09.01.2017 10:00:00.000,1.05243,1.05254,1.05109,1.05181,12722.9805
09.01.2017 11:00:00.000,1.05182,1.05325,1.05127,1.05243,15773.1396
09.01.2017 12:00:00.000,1.05242,1.05314,1.05200,1.05223,8506.1797
09.01.2017 13:00:00.000,1.05217,1.05418,1.05125,1.05345,14360.6602
09.01.2017 14:00:00.000,1.05347,1.05487,1.05246,1.05307,17277.3809
09.01.2017 15:00:00.000,1.05306,1.05639,1.05283,1.05550,16320.29
09.01.2017 16:00:00.000,1.05552,1.05828,1.05545,1.05752,15002.54
09.01.2017 17:00:00.000,1.05752,1.05785,1.05615,1.05706,9113.9697
09.01.2017 18:00:00.000,1.05707,1.05774,1.05635,1.05641,5635.8999
09.01.2017 19:00:00.000,1.05640,1.05781,1.05622,1.05775,5260.1699
09.01.2017 20:00:00.000,1.05782,1.05782,1.05577,1.05687,6053.8599
09.01.2017 21:00:00.000,1.05688,1.05745,1.05669,1.05726,2808.24
09.01.2017 22:00:00.000,1.05728,1.05883,1.05705,1.05838,2215.73
09.01.2017 23:00:00.000,1.05840,1.05890,1.05826,1.05858,4730.9902
10.01.2017 00:00:00.000,1.05858,1.05993,1.05840,1.05898,7163.71
10.01.2017 01:00:00.000,1.05900,1.05949,1.05756,1.05785,7771.6802
10.01.2017 02:00:00.000,1.05787,1.06118,1.05759,1.06070,11336.1104
10.01.2017 03:00:00.000,1.06069,1.06272,1.06044,1.06157,10361.5703
10.01.2017 04:00:00.000,1.06155,1.06192,1.06071,1.06081,7467.7402
10.01.2017 05:00:00.000,1.06082,1.06141,1.06028,1.06097,6875.23
10.01.2017 06:00:00.000,1.06094,1.06157,1.05936,1.05952,6298.5601
10.01.2017 07:00:00.000,1.05952,1.06034,1.05892,1.05980,10869.75
10.01.2017 08:00:00.000,1.05978,1.06202,1.05870,1.06037,15966.6797
10.01.2017 09:00:00.000,1.06038,1.06066,1.05900,1.05964,13061.04
10.01.2017 10:00:00.000,1.05965,1.06000,1.05800,1.05912,11127.9697
10.01.2017 11:00:00.000,1.05913,1.05913,1.05771,1.05782,9671.5801
10.01.2017 12:00:00.000,1.05782,1.05848,1.05623,1.05688,12894.2002
10.01.2017 13:00:00.000,1.05687,1.05767,1.05585,1.05747,12852.1602
10.01.2017 14:00:00.000,1.05748,1.06046,1.05695,1.05954,15151.25
10.01.2017 15:00:00.000,1.05955,1.06023,1.05712,1.05934,16830.3594
10.01.2017 16:00:00.000,1.05934,1.05981,1.05681,1.05719,15463.9199
10.01.2017 17:00:00.000,1.05718,1.05753,1.05509,1.05610,11029.46
10.01.2017 18:00:00.000,1.05610,1.05645,1.05561,1.05586,7120.9102
10.01.2017 19:00:00.000,1.05586,1.05631,1.05552,1.05581,6574.1602
10.01.2017 20:00:00.000,1.05580,1.05623,1.05559,1.05619,4462.98
10.01.2017 21:00:00.000,1.05618,1.05618,1.05537,1.05540,3154.04
10.01.2017 22:00:00.000,1.05548,1.05608,1.05539,1.05564,1968.77
10.01.2017 23:00:00.000,1.05564,1.05564,1.05512,1.05522,2233.1899
11.01.2017 00:00:00.000,1.05522,1.05631,1.05513,1.05575,5380.4399
11.01.2017 01:00:00.000,1.05579,1.05658,1.05496,1.05580,7891.8999
11.01.2017 02:00:00.000,1.05580,1.05606,1.05426,1.05462,8433.3896
11.01.2017 03:00:00.000,1.05462,1.05499,1.05362,1.05454,7790.4502
11.01.2017 04:00:00.000,1.05455,1.05506,1.05406,1.05504,7195.9399
11.01.2017 05:00:00.000,1.05503,1.05525,1.05458,1.05497,6330.4302
11.01.2017 06:00:00.000,1.05499,1.05668,1.05499,1.05625,6947.5298
11.01.2017 07:00:00.000,1.05624,1.05632,1.05530,1.05583,8788.6797
11.01.2017 08:00:00.000,1.05580,1.05596,1.05460,1.05578,10215.8701
11.01.2017 09:00:00.000,1.05579,1.05586,1.05302,1.05351,11547.0195
11.01.2017 10:00:00.000,1.05352,1.05361,1.05160,1.05223,10531.29
11.01.2017 11:00:00.000,1.05222,1.05249,1.05133,1.05190,9583.1904
11.01.2017 12:00:00.000,1.05190,1.05207,1.04999,1.05015,12094.6299
11.01.2017 13:00:00.000,1.05018,1.05152,1.04940,1.05131,13288.04
11.01.2017 14:00:00.000,1.05130,1.05157,1.04779,1.04809,16670.8203
11.01.2017 15:00:00.000,1.04812,1.04821,1.04538,1.04739,19229.8594
11.01.2017 16:00:00.000,1.04743,1.05409,1.04582,1.04991,30532.5
11.01.2017 17:00:00.000,1.04996,1.05728,1.04729,1.05583,29809.6504
11.01.2017 18:00:00.000,1.05584,1.06229,1.05546,1.06035,28517.9492
11.01.2017 19:00:00.000,1.06035,1.06139,1.05705,1.05764,17666.9004
11.01.2017 20:00:00.000,1.05764,1.05779,1.05644,1.05731,9566.46
11.01.2017 21:00:00.000,1.05729,1.05848,1.05729,1.05822,3375.03
11.01.2017 22:00:00.000,1.05824,1.05840,1.05776,1.05834,2305.8201
11.01.2017 23:00:00.000,1.05839,1.05991,1.05775,1.05941,3967.8
12.01.2017 00:00:00.000,1.05942,1.05969,1.05714,1.05817,8231.4902
12.01.2017 01:00:00.000,1.05817,1.05929,1.05757,1.05838,9074.1396
12.01.2017 02:00:00.000,1.05837,1.06097,1.05827,1.05988,10956.4199
12.01.2017 03:00:00.000,1.05987,1.06138,1.05939,1.06112,9570.5498
12.01.2017 04:00:00.000,1.06112,1.06126,1.05985,1.05997,7614.5898
12.01.2017 05:00:00.000,1.05998,1.06112,1.05949,1.06112,6221.0698
12.01.2017 06:00:00.000,1.06113,1.06385,1.06049,1.06378,9618.2803
12.01.2017 07:00:00.000,1.06377,1.06429,1.06274,1.06295,13181.9805
12.01.2017 08:00:00.000,1.06294,1.06646,1.06274,1.06432,18894.2207
12.01.2017 09:00:00.000,1.06431,1.06451,1.06278,1.06410,15248.3301
12.01.2017 10:00:00.000,1.06409,1.06426,1.06198,1.06381,14297.3203
12.01.2017 11:00:00.000,1.06381,1.06523,1.06372,1.06515,11875.9199
12.01.2017 12:00:00.000,1.06522,1.06847,1.06515,1.06746,17872.2305
12.01.2017 13:00:00.000,1.06748,1.06824,1.06433,1.06527,17850.8906
12.01.2017 14:00:00.000,1.06525,1.06590,1.06326,1.06585,18901.1191
12.01.2017 15:00:00.000,1.06587,1.06757,1.06375,1.06524,21869.5801
12.01.2017 16:00:00.000,1.06526,1.06677,1.06479,1.06655,17400.5098
12.01.2017 17:00:00.000,1.06654,1.06687,1.06455,1.06486,11323.75
12.01.2017 18:00:00.000,1.06486,1.06517,1.06303,1.06417,12996.3398
12.01.2017 19:00:00.000,1.06416,1.06426,1.06216,1.06268,10770.04
12.01.2017 20:00:00.000,1.06264,1.06291,1.06106,1.06233,9900.6602
12.01.2017 21:00:00.000,1.06233,1.06248,1.06113,1.06123,2327.6799
12.01.2017 22:00:00.000,1.06121,1.06185,1.06109,1.06119,2206.71
12.01.2017 23:00:00.000,1.06121,1.06165,1.06064,1.06162,4872.46
13.01.2017 00:00:00.000,1.06158,1.06180,1.06049,1.06095,6598.1699
13.01.2017 01:00:00.000,1.06094,1.06197,1.06081,1.06160,7018.3198
13.01.2017 02:00:00.000,1.06161,1.06189,1.06037,1.06052,7198.4199
13.01.2017 03:00:00.000,1.06054,1.06121,1.06040,1.06079,5597.6099
13.01.2017 04:00:00.000,1.06078,1.06175,1.06055,1.06173,5152.27
13.01.2017 05:00:00.000,1.06173,1.06173,1.06124,1.06172,5160.5898
13.01.2017 06:00:00.000,1.06170,1.06300,1.06142,1.06294,7515.5698
13.01.2017 07:00:00.000,1.06294,1.06408,1.06239,1.06312,11330.9502
13.01.2017 08:00:00.000,1.06312,1.06435,1.06250,1.06341,11975.0498
13.01.2017 09:00:00.000,1.06341,1.06509,1.06275,1.06441,10219.7402
13.01.2017 10:00:00.000,1.06440,1.06541,1.06405,1.06440,10112.8096
13.01.2017 11:00:00.000,1.06442,1.06576,1.06436,1.06456,10461.1797
13.01.2017 12:00:00.000,1.06459,1.06585,1.06431,1.06449,10913.0195
13.01.2017 13:00:00.000,1.06453,1.06734,1.06201,1.06451,20565.5605
13.01.2017 14:00:00.000,1.06453,1.06524,1.06010,1.06048,24805.0098
13.01.2017 15:00:00.000,1.06047,1.06295,1.05961,1.06231,20608.2305
13.01.2017 16:00:00.000,1.06228,1.06309,1.06119,1.06243,15207.4297
13.01.2017 17:00:00.000,1.06244,1.06418,1.06220,1.06372,9902.0498
13.01.2017 18:00:00.000,1.06373,1.06441,1.06295,1.06321,8364.1299
13.01.2017 19:00:00.000,1.06320,1.06528,1.06300,1.06437,7712.8501
13.01.2017 20:00:00.000,1.06440,1.06474,1.06356,1.06369,6984.3999
13.01.2017 21:00:00.000,1.06368,1.06450,1.06366,1.06420,3211.51
15.01.2017 22:00:00.000,1.06039,1.06297,1.06030,1.06221,1805.4399
15.01.2017 23:00:00.000,1.06221,1.06358,1.06211,1.06272,5335
16.01.2017 00:00:00.000,1.06274,1.06344,1.06242,1.06287,5142.77
16.01.2017 01:00:00.000,1.06287,1.06303,1.06159,1.06206,6667.8701
16.01.2017 02:00:00.000,1.06205,1.06272,1.06108,1.06217,7089.2598
16.01.2017 03:00:00.000,1.06215,1.06229,1.06062,1.06108,6080.9199
16.01.2017 04:00:00.000,1.06107,1.06152,1.06050,1.06151,5163.9902
16.01.2017 05:00:00.000,1.06149,1.06227,1.06112,1.06206,7542.8599
16.01.2017 06:00:00.000,1.06208,1.06296,1.06173,1.06179,6795.25
16.01.2017 07:00:00.000,1.06179,1.06225,1.06043,1.06134,9624.4404
16.01.2017 08:00:00.000,1.06136,1.06174,1.05795,1.05830,14308.6602
16.01.2017 09:00:00.000,1.05831,1.05979,1.05803,1.05898,11349.4697
16.01.2017 10:00:00.000,1.05898,1.05956,1.05831,1.05861,8507.3301
16.01.2017 11:00:00.000,1.05860,1.05982,1.05793,1.05939,8363
16.01.2017 12:00:00.000,1.05940,1.05985,1.05854,1.05908,8070.9199
16.01.2017 13:00:00.000,1.05909,1.06010,1.05900,1.05925,9167.7803
16.01.2017 14:00:00.000,1.05926,1.06086,1.05895,1.06066,9807.1602
16.01.2017 15:00:00.000,1.06065,1.06083,1.05925,1.06061,10944.5
16.01.2017 16:00:00.000,1.06061,1.06084,1.05907,1.06002,7851.5698
16.01.2017 17:00:00.000,1.06002,1.06085,1.05974,1.06043,4095.98
16.01.2017 18:00:00.000,1.06043,1.06052,1.05971,1.05992,3365.72
16.01.2017 19:00:00.000,1.05992,1.06049,1.05978,1.06026,4535.6802
16.01.2017 20:00:00.000,1.06028,1.06050,1.05959,1.05992,6233.0098
16.01.2017 21:00:00.000,1.05991,1.06040,1.05962,1.05986,6920.1899
16.01.2017 22:00:00.000,1.05986,1.06038,1.05974,1.05983,1346.6899
16.01.2017 23:00:00.000,1.05983,1.06073,1.05978,1.06022,3479.8701
17.01.2017 00:00:00.000,1.06022,1.06186,1.06021,1.06061,6509.0498
17.01.2017 01:00:00.000,1.06060,1.06106,1.06007,1.06030,7226.27
17.01.2017 02:00:00.000,1.06025,1.06214,1.06023,1.06202,7536.9902
17.01.2017 03:00:00.000,1.06202,1.06302,1.06147,1.06244,7592.4302
17.01.2017 04:00:00.000,1.06244,1.06435,1.06227,1.06399,8601.9805
17.01.2017 05:00:00.000,1.06400,1.06591,1.06400,1.06575,9074.8398
17.01.2017 06:00:00.000,1.06574,1.06657,1.06468,1.06547,9474.54
17.01.2017 07:00:00.000,1.06549,1.06585,1.06405,1.06548,13030.1602
17.01.2017 08:00:00.000,1.06545,1.06715,1.06545,1.06630,17679.7207
17.01.2017 09:00:00.000,1.06631,1.06818,1.06548,1.06784,16456.2598
17.01.2017 10:00:00.000,1.06783,1.06819,1.06574,1.06796,16447.7793
17.01.2017 11:00:00.000,1.06798,1.07191,1.06796,1.07094,20853.5605
17.01.2017 12:00:00.000,1.07092,1.07125,1.06836,1.06836,21087.8008
17.01.2017 13:00:00.000,1.06836,1.06935,1.06674,1.06916,21550.9395
17.01.2017 14:00:00.000,1.06915,1.07166,1.06897,1.07154,21550.6191
17.01.2017 15:00:00.000,1.07152,1.07163,1.06907,1.06945,20741.0898
17.01.2017 16:00:00.000,1.06946,1.07129,1.06896,1.06944,17354.7207
17.01.2017 17:00:00.000,1.06945,1.07069,1.06935,1.06990,11164.75
17.01.2017 18:00:00.000,1.06992,1.07037,1.06943,1.07032,6605.1001
17.01.2017 19:00:00.000,1.07033,1.07130,1.07031,1.07088,9387.8301
17.01.2017 20:00:00.000,1.07088,1.07109,1.07007,1.07048,7282.1099
17.01.2017 21:00:00.000,1.07046,1.07137,1.07046,1.07135,3534.8101
17.01.2017 22:00:00.000,1.07126,1.07151,1.07073,1.07107,1550.11
17.01.2017 23:00:00.000,1.07105,1.07129,1.06961,1.06966,3292.1299
18.01.2017 00:00:00.000,1.06966,1.07093,1.06952,1.07092,6536.3599
18.01.2017 01:00:00.000,1.07093,1.07123,1.06916,1.06989,8707.1797
18.01.2017 02:00:00.000,1.06989,1.06989,1.06883,1.06933,8022.8999
18.01.2017 03:00:00.000,1.06934,1.07004,1.06931,1.06977,6219.46
18.01.2017 04:00:00.000,1.06978,1.07000,1.06931,1.06978,5539.0498
18.01.2017 05:00:00.000,1.06977,1.07001,1.06811,1.06845,7979.1602
18.01.2017 06:00:00.000,1.06845,1.06916,1.06783,1.06805,6678.46
18.01.2017 07:00:00.000,1.06802,1.06855,1.06758,1.06778,9477.75
18.01.2017 08:00:00.000,1.06778,1.07046,1.06763,1.06911,14899.6699
18.01.2017 09:00:00.000,1.06911,1.06959,1.06846,1.06957,10981.3496
18.01.2017 10:00:00.000,1.06953,1.06963,1.06798,1.06856,12253.6104
18.01.2017 11:00:00.000,1.06854,1.06884,1.06791,1.06867,10222.54
18.01.2017 12:00:00.000,1.06868,1.06885,1.06649,1.06653,11719.9199
18.01.2017 13:00:00.000,1.06658,1.06735,1.06554,1.06684,18962.5898
18.01.2017 14:00:00.000,1.06683,1.06891,1.06649,1.06841,17434.0996
18.01.2017 15:00:00.000,1.06841,1.07028,1.06805,1.06952,18849.8691
18.01.2017 16:00:00.000,1.06953,1.06962,1.06766,1.06824,12872.3398
18.01.2017 17:00:00.000,1.06824,1.06919,1.06754,1.06828,9949.4805
18.01.2017 18:00:00.000,1.06829,1.06833,1.06635,1.06665,9275.5498
18.01.2017 19:00:00.000,1.06666,1.06720,1.06603,1.06711,6152.6299
18.01.2017 20:00:00.000,1.06717,1.06722,1.06302,1.06383,17968.3105
18.01.2017 21:00:00.000,1.06380,1.06387,1.06285,1.06293,4844.04
18.01.2017 22:00:00.000,1.06293,1.06351,1.06263,1.06328,2083.48
18.01.2017 23:00:00.000,1.06329,1.06352,1.06244,1.06280,3796.52
19.01.2017 00:00:00.000,1.06282,1.06343,1.06221,1.06255,6919.21
19.01.2017 01:00:00.000,1.06256,1.06329,1.06232,1.06280,7149.98
19.01.2017 02:00:00.000,1.06279,1.06419,1.06270,1.06374,7553.4302
19.01.2017 03:00:00.000,1.06375,1.06452,1.06346,1.06387,6975.0298
19.01.2017 04:00:00.000,1.06386,1.06431,1.06370,1.06407,5602.5801
19.01.2017 05:00:00.000,1.06405,1.06409,1.06322,1.06391,6259.5801
19.01.2017 06:00:00.000,1.06390,1.06438,1.06332,1.06421,5449.9399
19.01.2017 07:00:00.000,1.06421,1.06470,1.06323,1.06419,12837.5898
19.01.2017 08:00:00.000,1.06418,1.06554,1.06381,1.06551,15898.6201
19.01.2017 09:00:00.000,1.06550,1.06705,1.06524,1.06609,14766.0498
19.01.2017 10:00:00.000,1.06607,1.06628,1.06533,1.06559,11366.1699
19.01.2017 11:00:00.000,1.06559,1.06651,1.06533,1.06642,9888.1504
19.01.2017 12:00:00.000,1.06640,1.06691,1.06576,1.06691,12359.6797
19.01.2017 13:00:00.000,1.06687,1.06766,1.06028,1.06194,23678.5996
19.01.2017 14:00:00.000,1.06195,1.06227,1.05892,1.05908,28601.3809
19.01.2017 15:00:00.000,1.05909,1.06220,1.05892,1.06095,22903.2402
19.01.2017 16:00:00.000,1.06101,1.06366,1.06095,1.06300,18958.6797
19.01.2017 17:00:00.000,1.06296,1.06335,1.06146,1.06322,15116.5498
19.01.2017 18:00:00.000,1.06322,1.06412,1.06184,1.06265,12295.5801
19.01.2017 19:00:00.000,1.06264,1.06603,1.06256,1.06596,11551.7002
19.01.2017 20:00:00.000,1.06598,1.06692,1.06550,1.06606,11387.9902
19.01.2017 21:00:00.000,1.06605,1.06660,1.06576,1.06634,3020.3899
19.01.2017 22:00:00.000,1.06630,1.06650,1.06569,1.06576,1736.88
19.01.2017 23:00:00.000,1.06587,1.06618,1.06561,1.06591,4042.22
20.01.2017 00:00:00.000,1.06593,1.06617,1.06522,1.06536,4852.4902
20.01.2017 01:00:00.000,1.06537,1.06876,1.06537,1.06813,8006.8301
20.01.2017 02:00:00.000,1.06815,1.06837,1.06747,1.06772,5015.8799
20.01.2017 03:00:00.000,1.06773,1.06935,1.06773,1.06851,6034.8301
20.01.2017 04:00:00.000,1.06850,1.06858,1.06781,1.06801,3922.9299
20.01.2017 05:00:00.000,1.06800,1.06813,1.06712,1.06724,4931.98
